prism_consumer_id,prism_account_id,memo,amount,posted_date,category
161,acc_471,PAYCHECK,3943.79,2022-01-07,PAYCHECK
5237,acc_8820,EXTERNAL_TRANSFER,30.0,2021-12-15,EXTERNAL_TRANSFER
3372,acc_6955,DEPOSIT,98.25,2022-11-04,DEPOSIT
5392,acc_8975,MISCELLANEOUS,26.99,2021-06-01,MISCELLANEOUS
4016,acc_7599,EXTERNAL_TRANSFER,0.97,2021-09-29,EXTERNAL_TRANSFER
4309,acc_7892,DEPOSIT,198.63,2020-10-30,DEPOSIT
2438,acc_6021,SMALL_DOLLAR_ADVANCE,100.0,2022-08-08,SMALL_DOLLAR_ADVANCE
5660,acc_9243,MISCELLANEOUS,178.02,2022-02-01,MISCELLANEOUS
5912,acc_9495,PAYCHECK,1533.58,2021-05-07,PAYCHECK
5725,acc_9308,DEPOSIT,728.15,2022-06-08,DEPOSIT
183,acc_521,MISCELLANEOUS,346.31,2020-05-01,MISCELLANEOUS
2836,acc_6419,EXTERNAL_TRANSFER,310.47,2022-11-14,EXTERNAL_TRANSFER
2847,acc_6430,DEPOSIT,29.48,2022-12-14,DEPOSIT
2562,acc_6145,SELF_TRANSFER,40.0,2022-10-15,SELF_TRANSFER
179,acc_509,PAYCHECK_PLACEHOLDER,2025.32,2021-08-04,PAYCHECK_PLACEHOLDER
1972,acc_5511,EXTERNAL_TRANSFER,98.25,2022-09-23,EXTERNAL_TRANSFER
1336,acc_3737,EXTERNAL_TRANSFER,200.0,2022-11-17,EXTERNAL_TRANSFER
1614,acc_4478,SELF_TRANSFER,4200.0,2021-09-20,SELF_TRANSFER
5913,acc_9496,MISCELLANEOUS,139.5,2021-07-12,MISCELLANEOUS
3597,acc_7180,SELF_TRANSFER,15.0,2022-08-26,SELF_TRANSFER
751,acc_2178,DEPOSIT,1900.0,2022-04-04,DEPOSIT
4167,acc_7750,EXTERNAL_TRANSFER,47.34,2022-04-08,EXTERNAL_TRANSFER
1477,acc_4098,DEPOSIT,66.0,2021-06-15,DEPOSIT
3972,acc_7555,MISCELLANEOUS,600.0,2022-12-06,MISCELLANEOUS
1697,acc_4700,PAYCHECK,1484.31,2021-09-24,PAYCHECK
1622,acc_4496,MISCELLANEOUS,3344.02,2022-03-31,MISCELLANEOUS
2234,acc_5817,MISCELLANEOUS,756.52,2022-12-07,MISCELLANEOUS
4120,acc_7703,MISCELLANEOUS,10.15,2021-03-11,MISCELLANEOUS
1636,acc_4534,OTHER_BENEFITS,680.46,2022-05-24,OTHER_BENEFITS
86,acc_246,SMALL_DOLLAR_ADVANCE,21.52,2022-05-17,SMALL_DOLLAR_ADVANCE
2192,acc_5775,EXTERNAL_TRANSFER,25.61,2022-09-22,EXTERNAL_TRANSFER
2986,acc_6569,EXTERNAL_TRANSFER,2.87,2022-08-17,EXTERNAL_TRANSFER
804,acc_2302,MISCELLANEOUS,2709.15,2021-08-13,MISCELLANEOUS
948,acc_2691,MISCELLANEOUS,100.0,2022-10-05,MISCELLANEOUS
4157,acc_7740,MISCELLANEOUS,1600.0,2022-10-17,MISCELLANEOUS
5126,acc_8709,EXTERNAL_TRANSFER,83.45,2022-01-23,EXTERNAL_TRANSFER
71,acc_196,DEPOSIT,1764.0,2023-01-03,DEPOSIT
483,acc_1414,MISCELLANEOUS,119.0,2022-01-19,MISCELLANEOUS
3541,acc_7124,EXTERNAL_TRANSFER,1250.0,2022-11-08,EXTERNAL_TRANSFER
908,acc_2607,SMALL_DOLLAR_ADVANCE,8.43,2021-12-15,SMALL_DOLLAR_ADVANCE
2394,acc_5977,EXTERNAL_TRANSFER,17.14,2022-09-28,EXTERNAL_TRANSFER
220,acc_659,PAYCHECK,1042.41,2021-08-19,PAYCHECK
1865,acc_5175,SELF_TRANSFER,900.0,2021-10-14,SELF_TRANSFER
1182,acc_3336,SELF_TRANSFER,1.3,2022-05-20,SELF_TRANSFER
430,acc_1269,EXTERNAL_TRANSFER,354.5,2021-08-07,EXTERNAL_TRANSFER
2008,acc_5591,EXTERNAL_TRANSFER,75.0,2022-10-08,EXTERNAL_TRANSFER
1009,acc_2850,SELF_TRANSFER,13.0,2020-06-23,SELF_TRANSFER
5262,acc_8845,SELF_TRANSFER,0.42,2022-01-28,SELF_TRANSFER
515,acc_1506,OTHER_BENEFITS,2398.1,2022-08-17,OTHER_BENEFITS
3160,acc_6743,SELF_TRANSFER,60.0,2023-04-08,SELF_TRANSFER
9,acc_18,EXTERNAL_TRANSFER,0.91,2021-03-29,EXTERNAL_TRANSFER
3683,acc_7266,DEPOSIT,150.0,2022-09-11,DEPOSIT
1085,acc_3066,SELF_TRANSFER,100.0,2020-12-03,SELF_TRANSFER
3887,acc_7470,MISCELLANEOUS,20.77,2022-08-08,MISCELLANEOUS
948,acc_2691,PAYCHECK,4839.76,2022-06-30,PAYCHECK
3622,acc_7205,EXTERNAL_TRANSFER,100.0,2022-10-24,EXTERNAL_TRANSFER
5644,acc_9227,EXTERNAL_TRANSFER,13.0,2021-10-28,EXTERNAL_TRANSFER
5547,acc_9130,MISCELLANEOUS,1.65,2022-12-09,MISCELLANEOUS
4117,acc_7700,MISCELLANEOUS,62.5,2022-01-20,MISCELLANEOUS
1636,acc_4533,PAYCHECK,2912.45,2022-11-04,PAYCHECK
1707,acc_4721,SELF_TRANSFER,100.0,2022-02-18,SELF_TRANSFER
4285,acc_7868,REFUND,32.07,2021-08-16,REFUND
3708,acc_7291,SELF_TRANSFER,0.1,2023-02-06,SELF_TRANSFER
1541,acc_4276,SELF_TRANSFER,400.0,2022-01-06,SELF_TRANSFER
5574,acc_9157,REFUND,100.0,2022-11-23,REFUND
2997,acc_6580,MISCELLANEOUS,75.0,2023-05-09,MISCELLANEOUS
2193,acc_5776,SELF_TRANSFER,20.0,2023-01-05,SELF_TRANSFER
917,acc_2632,SELF_TRANSFER,1.0,2021-09-16,SELF_TRANSFER
3713,acc_7296,PAYCHECK_PLACEHOLDER,1447.39,2022-06-10,PAYCHECK_PLACEHOLDER
4499,acc_8082,SELF_TRANSFER,60.0,2022-07-13,SELF_TRANSFER
1340,acc_3743,SELF_TRANSFER,2500.0,2021-12-30,SELF_TRANSFER
1653,acc_4573,SELF_TRANSFER,100.0,2021-11-09,SELF_TRANSFER
5436,acc_9019,DEPOSIT,500.0,2022-06-24,DEPOSIT
802,acc_2300,PAYCHECK_PLACEHOLDER,3760.03,2022-05-06,PAYCHECK_PLACEHOLDER
7,acc_14,SELF_TRANSFER,7000.0,2022-11-15,SELF_TRANSFER
4729,acc_8312,TAX,2701.0,2021-03-17,TAX
2417,acc_6000,SELF_TRANSFER,250.0,2022-09-23,SELF_TRANSFER
5030,acc_8613,DEPOSIT,85.0,2021-09-16,DEPOSIT
5605,acc_9188,SMALL_DOLLAR_ADVANCE,100.0,2022-10-17,SMALL_DOLLAR_ADVANCE
3881,acc_7464,DEPOSIT,550.0,2023-02-13,DEPOSIT
852,acc_2456,EXTERNAL_TRANSFER,10.0,2022-06-21,EXTERNAL_TRANSFER
4980,acc_8563,INVESTMENT_INCOME,141.84,2021-02-22,INVESTMENT_INCOME
2521,acc_6104,PAYCHECK,913.87,2023-02-08,PAYCHECK
3914,acc_7497,MISCELLANEOUS,23.12,2022-06-07,MISCELLANEOUS
5717,acc_9300,DEPOSIT,20.0,2022-02-23,DEPOSIT
4843,acc_8426,EXTERNAL_TRANSFER,34.15,2021-12-27,EXTERNAL_TRANSFER
4378,acc_7961,PAYCHECK_PLACEHOLDER,60.76,2022-06-06,PAYCHECK_PLACEHOLDER
1973,acc_5513,SELF_TRANSFER,113.4,2022-10-25,SELF_TRANSFER
4183,acc_7766,EXTERNAL_TRANSFER,2150.0,2022-04-13,EXTERNAL_TRANSFER
5941,acc_9524,EXTERNAL_TRANSFER,383.63,2022-08-11,EXTERNAL_TRANSFER
245,acc_734,EXTERNAL_TRANSFER,985.0,2021-11-30,EXTERNAL_TRANSFER
4920,acc_8503,MISCELLANEOUS,1270.91,2022-08-15,MISCELLANEOUS
4621,acc_8204,PAYCHECK,517.1,2022-10-26,PAYCHECK
4849,acc_8432,MISCELLANEOUS,140.49,2021-02-25,MISCELLANEOUS
4990,acc_8573,SELF_TRANSFER,300.0,2022-05-31,SELF_TRANSFER
2657,acc_6240,SELF_TRANSFER,14.15,2022-11-14,SELF_TRANSFER
5732,acc_9315,SELF_TRANSFER,50.0,2022-05-13,SELF_TRANSFER
3416,acc_6999,EXTERNAL_TRANSFER,20.68,2023-06-05,EXTERNAL_TRANSFER
3669,acc_7252,DEPOSIT,73.69,2022-06-12,DEPOSIT
954,acc_2709,MISCELLANEOUS,50001.0,2021-01-20,MISCELLANEOUS
174,acc_495,SELF_TRANSFER,102.37,2022-02-09,SELF_TRANSFER
1711,acc_4729,REFUND,67.0,2022-06-21,REFUND
3654,acc_7237,SELF_TRANSFER,350.0,2023-07-06,SELF_TRANSFER
5538,acc_9121,LOAN,0.32,2022-12-15,LOAN
862,acc_2486,EXTERNAL_TRANSFER,1466.01,2022-10-28,EXTERNAL_TRANSFER
3054,acc_6637,SELF_TRANSFER,20.0,2022-10-02,SELF_TRANSFER
4756,acc_8339,PAYCHECK,120.14,2021-07-02,PAYCHECK
3597,acc_7180,EXTERNAL_TRANSFER,20.63,2022-09-16,EXTERNAL_TRANSFER
5644,acc_9227,DEPOSIT,100.0,2022-05-13,DEPOSIT
1156,acc_3270,MISCELLANEOUS,11.76,2022-01-05,MISCELLANEOUS
5345,acc_8928,REFUND,200.0,2021-12-31,REFUND
4843,acc_8426,SELF_TRANSFER,40.0,2021-02-10,SELF_TRANSFER
4896,acc_8479,MISCELLANEOUS,2393.44,2022-08-30,MISCELLANEOUS
370,acc_1097,EXTERNAL_TRANSFER,4.0,2021-12-22,EXTERNAL_TRANSFER
2029,acc_5612,PAYCHECK_PLACEHOLDER,1366.19,2023-04-21,PAYCHECK_PLACEHOLDER
1845,acc_5116,SELF_TRANSFER,20.0,2022-09-08,SELF_TRANSFER
144,acc_412,INVESTMENT_INCOME,0.3,2022-02-24,INVESTMENT_INCOME
562,acc_1664,DEPOSIT,1000.0,2022-11-14,DEPOSIT
3393,acc_6976,EXTERNAL_TRANSFER,15.0,2023-03-20,EXTERNAL_TRANSFER
4181,acc_7764,EXTERNAL_TRANSFER,350.0,2021-06-15,EXTERNAL_TRANSFER
1419,acc_3961,MISCELLANEOUS,202.5,2022-10-09,MISCELLANEOUS
1818,acc_5032,MISCELLANEOUS,175.41,2021-09-01,MISCELLANEOUS
2562,acc_6145,SELF_TRANSFER,35.0,2022-11-10,SELF_TRANSFER
483,acc_1413,SELF_TRANSFER,0.17,2021-09-30,SELF_TRANSFER
2042,acc_5625,EXTERNAL_TRANSFER,25.0,2023-03-14,EXTERNAL_TRANSFER
2760,acc_6343,EXTERNAL_TRANSFER,100.0,2022-09-06,EXTERNAL_TRANSFER
4211,acc_7794,EXTERNAL_TRANSFER,50.0,2023-01-09,EXTERNAL_TRANSFER
4538,acc_8121,SMALL_DOLLAR_ADVANCE,100.0,2023-01-03,SMALL_DOLLAR_ADVANCE
2153,acc_5736,EXTERNAL_TRANSFER,10.0,2022-11-19,EXTERNAL_TRANSFER
528,acc_1552,PAYCHECK_PLACEHOLDER,9479.06,2021-07-23,PAYCHECK_PLACEHOLDER
4467,acc_8050,EXTERNAL_TRANSFER,19.27,2021-08-27,EXTERNAL_TRANSFER
2988,acc_6571,PAYCHECK_PLACEHOLDER,583.55,2022-09-28,PAYCHECK_PLACEHOLDER
132,acc_365,SELF_TRANSFER,50.0,2022-05-06,SELF_TRANSFER
5330,acc_8913,EXTERNAL_TRANSFER,20.0,2022-03-01,EXTERNAL_TRANSFER
401,acc_1195,EXTERNAL_TRANSFER,980.63,2021-04-05,EXTERNAL_TRANSFER
781,acc_2254,DEPOSIT,3912.0,2022-04-18,DEPOSIT
4611,acc_8194,REFUND,99.01,2022-12-28,REFUND
136,acc_375,INVESTMENT_INCOME,0.02,2021-02-26,INVESTMENT_INCOME
5141,acc_8724,PAYCHECK,318.24,2021-10-08,PAYCHECK
2761,acc_6344,SELF_TRANSFER,4.04,2022-10-26,SELF_TRANSFER
3887,acc_7470,EXTERNAL_TRANSFER,100.0,2022-08-04,EXTERNAL_TRANSFER
5667,acc_9250,SMALL_DOLLAR_ADVANCE,0.01,2022-09-19,SMALL_DOLLAR_ADVANCE
2159,acc_5742,SELF_TRANSFER,50.0,2022-05-19,SELF_TRANSFER
3927,acc_7510,SELF_TRANSFER,10.0,2022-11-18,SELF_TRANSFER
3658,acc_7241,SMALL_DOLLAR_ADVANCE,50.0,2022-10-06,SMALL_DOLLAR_ADVANCE
3372,acc_6955,MISCELLANEOUS,362.08,2022-09-22,MISCELLANEOUS
4935,acc_8518,REFUND,11.95,2021-03-15,REFUND
5495,acc_9078,EXTERNAL_TRANSFER,49.56,2022-02-01,EXTERNAL_TRANSFER
5779,acc_9362,SELF_TRANSFER,65.0,2021-02-10,SELF_TRANSFER
2579,acc_6162,DEPOSIT,47.88,2022-11-30,DEPOSIT
2513,acc_6096,EXTERNAL_TRANSFER,15.0,2022-10-23,EXTERNAL_TRANSFER
2868,acc_6451,EXTERNAL_TRANSFER,40.0,2022-12-29,EXTERNAL_TRANSFER
3366,acc_6949,EXTERNAL_TRANSFER,19.23,2023-01-09,EXTERNAL_TRANSFER
1914,acc_5318,PAYCHECK,1548.4,2020-11-06,PAYCHECK
4768,acc_8351,SMALL_DOLLAR_ADVANCE,75.0,2022-08-10,SMALL_DOLLAR_ADVANCE
1384,acc_3867,EXTERNAL_TRANSFER,40.0,2022-03-07,EXTERNAL_TRANSFER
2760,acc_6343,EXTERNAL_TRANSFER,995.2,2022-08-24,EXTERNAL_TRANSFER
3849,acc_7432,EXTERNAL_TRANSFER,41.09,2023-01-24,EXTERNAL_TRANSFER
5560,acc_9143,SELF_TRANSFER,33.78,2022-10-31,SELF_TRANSFER
440,acc_1289,PAYCHECK,2644.52,2021-06-23,PAYCHECK
1924,acc_5360,DEPOSIT,1050.0,2022-02-18,DEPOSIT
1443,acc_4023,DEPOSIT,3900.0,2022-03-10,DEPOSIT
4262,acc_7845,LOAN,300.0,2022-03-28,LOAN
2922,acc_6505,DEPOSIT,7.51,2022-09-20,DEPOSIT
5547,acc_9130,EXTERNAL_TRANSFER,649.87,2022-10-31,EXTERNAL_TRANSFER
1342,acc_3749,EXTERNAL_TRANSFER,75.0,2020-03-27,EXTERNAL_TRANSFER
290,acc_882,EXTERNAL_TRANSFER,145.0,2021-11-18,EXTERNAL_TRANSFER
5388,acc_8971,SELF_TRANSFER,14.0,2021-09-07,SELF_TRANSFER
3925,acc_7508,EXTERNAL_TRANSFER,53.0,2022-11-30,EXTERNAL_TRANSFER
3171,acc_6754,EXTERNAL_TRANSFER,40.0,2022-11-21,EXTERNAL_TRANSFER
483,acc_1412,MISCELLANEOUS,682.98,2021-07-21,MISCELLANEOUS
3512,acc_7095,EXTERNAL_TRANSFER,100.0,2022-10-07,EXTERNAL_TRANSFER
2277,acc_5860,EXTERNAL_TRANSFER,20.0,2023-01-23,EXTERNAL_TRANSFER
1293,acc_3621,SELF_TRANSFER,1.62,2020-04-28,SELF_TRANSFER
177,acc_505,MISCELLANEOUS,733.79,2020-07-17,MISCELLANEOUS
4728,acc_8311,DEPOSIT,155.0,2022-08-08,DEPOSIT
758,acc_2196,EXTERNAL_TRANSFER,38.0,2020-11-02,EXTERNAL_TRANSFER
5763,acc_9346,EXTERNAL_TRANSFER,25.0,2021-10-27,EXTERNAL_TRANSFER
4121,acc_7704,SELF_TRANSFER,100.0,2022-09-26,SELF_TRANSFER
3217,acc_6800,SELF_TRANSFER,65.0,2022-12-20,SELF_TRANSFER
1224,acc_3453,OTHER_BENEFITS,1614.75,2022-02-01,OTHER_BENEFITS
3082,acc_6665,PAYCHECK_PLACEHOLDER,1072.48,2023-06-07,PAYCHECK_PLACEHOLDER
1215,acc_3430,EXTERNAL_TRANSFER,400.0,2022-05-02,EXTERNAL_TRANSFER
4585,acc_8168,DEPOSIT,120.0,2021-11-12,DEPOSIT
2967,acc_6550,EXTERNAL_TRANSFER,20.0,2022-05-18,EXTERNAL_TRANSFER
2905,acc_6488,SELF_TRANSFER,200.0,2023-05-09,SELF_TRANSFER
4348,acc_7931,EXTERNAL_TRANSFER,250.0,2022-05-23,EXTERNAL_TRANSFER
1357,acc_3788,SELF_TRANSFER,1.33,2022-08-09,SELF_TRANSFER
3164,acc_6747,SMALL_DOLLAR_ADVANCE,100.0,2022-09-16,SMALL_DOLLAR_ADVANCE
39,acc_108,MISCELLANEOUS,329.78,2021-02-01,MISCELLANEOUS
5940,acc_9523,SELF_TRANSFER,1.61,2022-06-21,SELF_TRANSFER
3391,acc_6974,SMALL_DOLLAR_ADVANCE,100.0,2022-08-11,SMALL_DOLLAR_ADVANCE
3947,acc_7530,EXTERNAL_TRANSFER,233.95,2022-10-07,EXTERNAL_TRANSFER
5892,acc_9475,MISCELLANEOUS,14.5,2021-11-04,MISCELLANEOUS
788,acc_2267,MISCELLANEOUS,5000.0,2021-05-07,MISCELLANEOUS
401,acc_1196,SELF_TRANSFER,700.0,2020-10-01,SELF_TRANSFER
1783,acc_4944,EXTERNAL_TRANSFER,41.38,2022-12-27,EXTERNAL_TRANSFER
5614,acc_9197,EXTERNAL_TRANSFER,196.5,2022-06-21,EXTERNAL_TRANSFER
3550,acc_7133,EXTERNAL_TRANSFER,7.62,2022-09-09,EXTERNAL_TRANSFER
5503,acc_9086,SELF_TRANSFER,22.0,2021-03-10,SELF_TRANSFER
1405,acc_3916,EXTERNAL_TRANSFER,120.0,2020-12-29,EXTERNAL_TRANSFER
5892,acc_9475,SELF_TRANSFER,85.0,2022-02-19,SELF_TRANSFER
3571,acc_7154,SELF_TRANSFER,100.0,2022-09-18,SELF_TRANSFER
1043,acc_2949,DEPOSIT,100.0,2020-11-19,DEPOSIT
1865,acc_5175,SELF_TRANSFER,400.0,2022-06-06,SELF_TRANSFER
4843,acc_8426,PAYCHECK,510.31,2022-05-26,PAYCHECK
1039,acc_2934,SELF_TRANSFER,0.29,2021-11-02,SELF_TRANSFER
4039,acc_7622,INVESTMENT_INCOME,12.36,2022-04-15,INVESTMENT_INCOME
724,acc_2097,SELF_TRANSFER,200.0,2022-06-09,SELF_TRANSFER
2709,acc_6292,SELF_TRANSFER,0.02,2022-06-01,SELF_TRANSFER
3713,acc_7296,PAYCHECK_PLACEHOLDER,1988.31,2022-08-19,PAYCHECK_PLACEHOLDER
4925,acc_8508,REFUND,9.69,2022-10-17,REFUND
4733,acc_8316,EXTERNAL_TRANSFER,150.0,2022-02-22,EXTERNAL_TRANSFER
307,acc_929,SELF_TRANSFER,7000.0,2021-01-06,SELF_TRANSFER
4215,acc_7798,SELF_TRANSFER,50.0,2022-02-09,SELF_TRANSFER
4631,acc_8214,SELF_TRANSFER,1100.0,2021-12-31,SELF_TRANSFER
3449,acc_7032,EXTERNAL_TRANSFER,9.75,2022-09-07,EXTERNAL_TRANSFER
2485,acc_6068,EXTERNAL_TRANSFER,300.0,2022-12-09,EXTERNAL_TRANSFER
1344,acc_3757,SELF_TRANSFER,225.0,2021-12-16,SELF_TRANSFER
918,acc_2634,SELF_TRANSFER,1200.0,2021-10-25,SELF_TRANSFER
4026,acc_7609,MISCELLANEOUS,14.59,2022-03-21,MISCELLANEOUS
1794,acc_4966,SELF_TRANSFER,300.0,2020-09-04,SELF_TRANSFER
3960,acc_7543,SELF_TRANSFER,67.0,2023-01-27,SELF_TRANSFER
3142,acc_6725,SELF_TRANSFER,50.0,2023-02-08,SELF_TRANSFER
3023,acc_6606,EXTERNAL_TRANSFER,50.0,2022-09-22,EXTERNAL_TRANSFER
2981,acc_6564,LOAN,200.0,2022-10-28,LOAN
4376,acc_7959,MISCELLANEOUS,1000.0,2021-10-04,MISCELLANEOUS
87,acc_251,SELF_TRANSFER,3000.0,2022-03-31,SELF_TRANSFER
486,acc_1418,PAYCHECK,858.71,2021-05-07,PAYCHECK
1447,acc_4034,DEPOSIT,689.78,2022-08-21,DEPOSIT
5613,acc_9196,SELF_TRANSFER,40.0,2022-05-25,SELF_TRANSFER
5366,acc_8949,MISCELLANEOUS,989.12,2022-03-24,MISCELLANEOUS
3899,acc_7482,SELF_TRANSFER,10.0,2023-04-17,SELF_TRANSFER
3040,acc_6623,EXTERNAL_TRANSFER,9.39,2023-02-10,EXTERNAL_TRANSFER
5006,acc_8589,REFUND,266.99,2022-03-03,REFUND
1503,acc_4179,EXTERNAL_TRANSFER,300.0,2021-11-01,EXTERNAL_TRANSFER
136,acc_370,INVESTMENT_INCOME,0.43,2020-08-26,INVESTMENT_INCOME
5750,acc_9333,PAYCHECK_PLACEHOLDER,1209.24,2021-06-25,PAYCHECK_PLACEHOLDER
2941,acc_6524,EXTERNAL_TRANSFER,150.0,2023-07-21,EXTERNAL_TRANSFER
4013,acc_7596,PAYCHECK_PLACEHOLDER,224.97,2021-11-12,PAYCHECK_PLACEHOLDER
1603,acc_4444,DEPOSIT,146.12,2018-09-04,DEPOSIT
5604,acc_9187,MISCELLANEOUS,2769.23,2022-12-16,MISCELLANEOUS
3492,acc_7075,SELF_TRANSFER,420.0,2023-01-05,SELF_TRANSFER
281,acc_862,REFUND,6448.16,2021-10-29,REFUND
5877,acc_9460,EXTERNAL_TRANSFER,30.0,2022-09-29,EXTERNAL_TRANSFER
2213,acc_5796,PAYCHECK_PLACEHOLDER,1183.88,2022-09-01,PAYCHECK_PLACEHOLDER
4247,acc_7830,MISCELLANEOUS,591.04,2022-11-18,MISCELLANEOUS
4641,acc_8224,PAYCHECK,1129.87,2022-09-09,PAYCHECK
4027,acc_7610,SMALL_DOLLAR_ADVANCE,125.0,2022-10-17,SMALL_DOLLAR_ADVANCE
5342,acc_8925,DEPOSIT,1475.04,2022-09-19,DEPOSIT
1520,acc_4225,EXTERNAL_TRANSFER,600.0,2021-10-04,EXTERNAL_TRANSFER
217,acc_652,MISCELLANEOUS,34.97,2022-05-05,MISCELLANEOUS
3820,acc_7403,EXTERNAL_TRANSFER,50.34,2023-01-26,EXTERNAL_TRANSFER
4280,acc_7863,SELF_TRANSFER,11.43,2022-08-11,SELF_TRANSFER
861,acc_2484,EXTERNAL_TRANSFER,2948.55,2022-07-25,EXTERNAL_TRANSFER
875,acc_2521,EXTERNAL_TRANSFER,980.9,2022-04-19,EXTERNAL_TRANSFER
1316,acc_3683,EXTERNAL_TRANSFER,200.0,2021-11-03,EXTERNAL_TRANSFER
1501,acc_4176,PAYCHECK,1404.85,2023-03-31,PAYCHECK
5169,acc_8752,DEPOSIT,1403.47,2022-06-03,DEPOSIT
711,acc_2059,MISCELLANEOUS,50.67,2021-03-19,MISCELLANEOUS
4868,acc_8451,EXTERNAL_TRANSFER,500.0,2021-12-28,EXTERNAL_TRANSFER
3271,acc_6854,SELF_TRANSFER,13.0,2022-12-26,SELF_TRANSFER
596,acc_1752,SELF_TRANSFER,5000.0,2021-10-18,SELF_TRANSFER
1425,acc_3975,PAYCHECK_PLACEHOLDER,1547.73,2022-03-04,PAYCHECK_PLACEHOLDER
1492,acc_4150,SELF_TRANSFER,1.65,2022-05-18,SELF_TRANSFER
1419,acc_3961,DEPOSIT,3200.0,2022-06-14,DEPOSIT
3271,acc_6854,SELF_TRANSFER,5.0,2023-02-10,SELF_TRANSFER
5271,acc_8854,EXTERNAL_TRANSFER,9.75,2022-04-19,EXTERNAL_TRANSFER
5454,acc_9037,DEPOSIT,300.0,2021-10-12,DEPOSIT
1252,acc_3527,INVESTMENT_INCOME,0.02,2021-05-28,INVESTMENT_INCOME
4185,acc_7768,PAYCHECK_PLACEHOLDER,110.79,2022-11-22,PAYCHECK_PLACEHOLDER
4662,acc_8245,PAYCHECK_PLACEHOLDER,176.31,2020-11-27,PAYCHECK_PLACEHOLDER
4613,acc_8196,EXTERNAL_TRANSFER,600.0,2022-11-17,EXTERNAL_TRANSFER
2357,acc_5940,PAYCHECK,1361.77,2022-11-22,PAYCHECK
5010,acc_8593,DEPOSIT,20.63,2022-07-22,DEPOSIT
2593,acc_6176,EXTERNAL_TRANSFER,35.0,2022-12-22,EXTERNAL_TRANSFER
1903,acc_5285,DEPOSIT,60.84,2021-07-21,DEPOSIT
4844,acc_8427,SELF_TRANSFER,100.0,2022-03-14,SELF_TRANSFER
2319,acc_5902,EXTERNAL_TRANSFER,100.0,2023-04-20,EXTERNAL_TRANSFER
3117,acc_6700,EXTERNAL_TRANSFER,0.01,2023-03-29,EXTERNAL_TRANSFER
3991,acc_7574,EXTERNAL_TRANSFER,5.81,2023-07-17,EXTERNAL_TRANSFER
1458,acc_4056,PAYCHECK,1945.41,2020-08-27,PAYCHECK
4865,acc_8448,EXTERNAL_TRANSFER,49.13,2022-06-21,EXTERNAL_TRANSFER
283,acc_869,INVESTMENT_INCOME,0.01,2021-03-31,INVESTMENT_INCOME
4892,acc_8475,PAYCHECK_PLACEHOLDER,54.86,2022-11-30,PAYCHECK_PLACEHOLDER
4104,acc_7687,DEPOSIT,220.0,2022-08-22,DEPOSIT
370,acc_1096,DEPOSIT,135.0,2022-01-27,DEPOSIT
3073,acc_6656,SELF_TRANSFER,100.0,2022-11-14,SELF_TRANSFER
5868,acc_9451,DEPOSIT,684.08,2022-09-08,DEPOSIT
2616,acc_6199,EXTERNAL_TRANSFER,78.6,2023-03-05,EXTERNAL_TRANSFER
161,acc_470,DEPOSIT,338.23,2022-05-02,DEPOSIT
5494,acc_9077,EXTERNAL_TRANSFER,49.25,2021-04-08,EXTERNAL_TRANSFER
3366,acc_6949,SMALL_DOLLAR_ADVANCE,4.0,2023-04-29,SMALL_DOLLAR_ADVANCE
2710,acc_6293,EXTERNAL_TRANSFER,10.0,2022-09-09,EXTERNAL_TRANSFER
56,acc_150,EXTERNAL_TRANSFER,87.5,2022-06-06,EXTERNAL_TRANSFER
528,acc_1552,PAYCHECK_PLACEHOLDER,6411.0,2021-11-26,PAYCHECK_PLACEHOLDER
3217,acc_6800,SELF_TRANSFER,205.0,2022-11-08,SELF_TRANSFER
2747,acc_6330,PAYCHECK,1209.58,2023-01-18,PAYCHECK
5861,acc_9444,SELF_TRANSFER,39.0,2021-09-27,SELF_TRANSFER
818,acc_2356,SELF_TRANSFER,193.69,2022-03-17,SELF_TRANSFER
3421,acc_7004,SELF_TRANSFER,15.0,2023-01-03,SELF_TRANSFER
2153,acc_5736,MISCELLANEOUS,16.67,2022-11-17,MISCELLANEOUS
2536,acc_6119,SELF_TRANSFER,15.0,2023-01-06,SELF_TRANSFER
1720,acc_4768,EXTERNAL_TRANSFER,1000.0,2022-01-14,EXTERNAL_TRANSFER
4067,acc_7650,REFUND,12.4,2022-05-05,REFUND
3165,acc_6748,SELF_TRANSFER,0.83,2023-01-06,SELF_TRANSFER
3156,acc_6739,EXTERNAL_TRANSFER,24.92,2022-10-17,EXTERNAL_TRANSFER
676,acc_1968,SELF_TRANSFER,50.0,2022-01-03,SELF_TRANSFER
1425,acc_3975,MISCELLANEOUS,204.23,2021-12-02,MISCELLANEOUS
559,acc_1653,MISCELLANEOUS,35.0,2022-04-21,MISCELLANEOUS
5202,acc_8785,EXTERNAL_TRANSFER,142.47,2022-10-04,EXTERNAL_TRANSFER
5118,acc_8701,DEPOSIT,100.0,2021-12-23,DEPOSIT
4562,acc_8145,SELF_TRANSFER,8.0,2022-10-25,SELF_TRANSFER
4701,acc_8284,PAYCHECK,1028.79,2022-07-15,PAYCHECK
4981,acc_8564,PAYCHECK_PLACEHOLDER,1546.22,2021-12-24,PAYCHECK_PLACEHOLDER
3414,acc_6997,EXTERNAL_TRANSFER,0.01,2022-12-21,EXTERNAL_TRANSFER
4378,acc_7961,SELF_TRANSFER,13.0,2022-11-14,SELF_TRANSFER
