prism_consumer_id,prism_account_id,memo,amount,posted_date,category
5439,acc_9022,LOAN,367.27,2021-12-30,LOAN
729,acc_2110,ATM_CASH,5.04,2022-03-25,ATM_CASH
1098,acc_3110,INSTACART 04-01 HTTPSINSTACAR CAXXXX DEBIT CARD PURCHASE,37.67,2022-04-04,GROCERIES
5677,acc_9260,ATM_CASH,79.0,2022-06-16,ATM_CASH
5112,acc_8695,ENTERTAINMENT,15.0,2022-02-08,ENTERTAINMENT
1183,acc_3339,Amazon,14.03,2020-09-21,GENERAL_MERCHANDISE
5345,acc_8928,GIANT XXXX XXXX HARRISBURG /PA US CARD PURCHASE,26.93,2022-04-14,GROCERIES
4696,acc_8279,Doordash*Cvs,32.75,2021-03-23,FOOD_AND_BEVERAGES
5374,acc_8957,Withdrawal Debit Card 365 MARKET 888 432-329 TROY MI Card XXXX,3.53,2022-09-13,GROCERIES
3887,acc_7470,Amazon Prime,16.24,2022-07-25,GENERAL_MERCHANDISE
2885,acc_6468,LOAN,15.0,2023-07-18,LOAN
1297,acc_3631,POS WINE DOCK COMPA XXXXX E / JEFFERSON AST CLAIR SHOR,23.85,2021-05-02,FOOD_AND_BEVERAGES
3304,acc_6887,AUTOMOTIVE,4.27,2023-02-27,AUTOMOTIVE
5200,acc_8783,PURCHASE AUTHORIZED ON 06/02 TST* MIZU RAMEN BA Columbus GA SXXXXXXXXXXXXXXX CARD XXXX,79.44,2022-06-06,FOOD_AND_BEVERAGES
2872,acc_6455,EXTERNAL_TRANSFER,25.0,2023-02-23,EXTERNAL_TRANSFER
1224,acc_3452,EXTERNAL_TRANSFER,75.0,2021-12-21,EXTERNAL_TRANSFER
2062,acc_5645,ATM_CASH,82.64,2022-08-18,ATM_CASH
2095,acc_5678,EXTERNAL_TRANSFER,105.0,2022-07-12,EXTERNAL_TRANSFER
3909,acc_7492,AUTOMOTIVE,42.89,2023-07-21,AUTOMOTIVE
486,acc_1418,INSURANCE,406.61,2021-08-20,INSURANCE
5302,acc_8885,IPOSTAL1USZOOM XXXXXXXXXX NY,9.99,2022-02-23,GENERAL_MERCHANDISE
4787,acc_8370,ESSENTIAL_SERVICES,101.68,2021-03-05,ESSENTIAL_SERVICES
44,acc_124,ESSENTIAL_SERVICES,134.44,2021-01-05,ESSENTIAL_SERVICES
2305,acc_5888,UNCATEGORIZED,52.0,2023-04-24,UNCATEGORIZED
3750,acc_7333,AUTOMOTIVE,9.34,2022-11-02,AUTOMOTIVE
5892,acc_9475,PIZZA HUT XXXXXXXXXXXXXXXX WI DBT/WDR XXXXXXXXXXXX,33.35,2021-01-13,FOOD_AND_BEVERAGES
5013,acc_8596,PURCHASE AUTHORIZED ON 04/18 WISH.COM XXX-XXX-XXXX CA SXXXXXXXXXXXXXXX CARD XXXX,1.92,2021-04-20,GENERAL_MERCHANDISE
4145,acc_7728,PUBLIX #178 JACKSONVILLE FL                  01/21,9.19,2022-01-24,GROCERIES
2860,acc_6443,UNCATEGORIZED,1053.11,2022-09-09,UNCATEGORIZED
2161,acc_5744,Doordash,21.21,2022-09-18,FOOD_AND_BEVERAGES
4006,acc_7589,FRONTIER AI X713WI,88.1,2020-10-23,TRAVEL
800,acc_2298,SOUTHROCK BILLIARDS & SPOWICHITA,10.32,2021-09-08,FOOD_AND_BEVERAGES
1086,acc_3074,SELF_TRANSFER,1100.0,2023-02-06,SELF_TRANSFER
235,acc_700,Debit Purchase -visa Card XXXXewc Tinley Park,41.0,2022-07-11,GENERAL_MERCHANDISE
4501,acc_8084,AUTOMOTIVE,5.85,2022-02-22,AUTOMOTIVE
5640,acc_9223,PURCHASE AUTHORIZED ON 03/17 FRYS-MKTPLACE #6 XXXX W. PHOENIX AZ PXXXXXXXXXXXXXXXXX CARD XXXX,13.0,2021-03-17,GROCERIES
3970,acc_7553,UNCATEGORIZED,100.0,2022-08-25,UNCATEGORIZED
4662,acc_8245,GOOGLE *PLAYRIX GAMES XXX-XXX-XXXX,1.07,2022-09-21,GENERAL_MERCHANDISE
4621,acc_8204,CREDIT_CARD_PAYMENT,500.0,2023-01-03,CREDIT_CARD_PAYMENT
1465,acc_4078,LOAN,61.02,2022-06-21,LOAN
4985,acc_8568,AUTOMOTIVE,20.09,2022-10-06,AUTOMOTIVE
1252,acc_3528,CARDENAS MARKET #213,13.33,2020-03-20,GROCERIES
3272,acc_6855,KLARNA/RAFVA3Y,9.91,2023-03-07,FOOD_AND_BEVERAGES
5640,acc_9223,ESSENTIAL_SERVICES,1.0,2021-06-14,ESSENTIAL_SERVICES
1215,acc_3430,ESSENTIAL_SERVICES,29.02,2022-05-16,ESSENTIAL_SERVICES
4021,acc_7604,AUTOMOTIVE,10.63,2021-10-20,AUTOMOTIVE
5103,acc_8686,LOAN,5.0,2021-09-27,LOAN
2536,acc_6119,EXTERNAL_TRANSFER,5.0,2023-05-19,EXTERNAL_TRANSFER
4935,acc_8518,PURCHASE AUTHORIZED ON 10/29 PUBLIX SUPER MAR XXXX S L CORAL GABLES FL PXXXXXXXXXXXXXXX CARD XXXX,22.84,2021-10-29,GROCERIES
5222,acc_8805,228 POS DEB XXXX 02/17/22 XXXXXXXXCOSTCO WHSE #XXXX COSTCO WHSE XXXX LOUISVILLE,41.26,2022-02-17,GENERAL_MERCHANDISE
846,acc_2434,ATM_CASH,20.0,2022-07-06,ATM_CASH
5930,acc_9513,LOAN,100.0,2021-03-18,LOAN
4546,acc_8129,UNCATEGORIZED,20.0,2022-02-24,UNCATEGORIZED
3949,acc_7532,EXTERNAL_TRANSFER,1.0,2022-10-06,EXTERNAL_TRANSFER
3914,acc_7497,FUNZPOINTS-5VXXXXXF3,4.99,2022-06-16,FOOD_AND_BEVERAGES
2766,acc_6349,SELF_TRANSFER,0.66,2022-09-26,SELF_TRANSFER
2614,acc_6197,EXTERNAL_TRANSFER,300.0,2023-06-03,EXTERNAL_TRANSFER
4787,acc_8370,PURCHASE 10/21 WAL-MART #XXXX  XXXX N MARINE ROJACKSONVILLENC XXXXXX,21.27,2022-10-21,GROCERIES
4066,acc_7649,ENTERTAINMENT,16.24,2022-03-30,ENTERTAINMENT
2317,acc_5900,POS Purchase WA SEATTLE AMAZON.COM*K76E US SEQ# XXXXXX XXXX,13.26,2022-06-07,GENERAL_MERCHANDISE
430,acc_1269,AUTOMOTIVE,65.52,2021-09-03,AUTOMOTIVE
2936,acc_6519,Wendy's,16.17,2023-02-24,FOOD_AND_BEVERAGES
5853,acc_9436,PURCHASE AUTHORIZED ON 12/21 365 MARKET 888 43 TROY MI SXXXXXXXXXXXXXXX CARD XXXX,3.34,2022-12-23,GROCERIES
3194,acc_6777,Chick-fil-A,19.97,2022-08-04,FOOD_AND_BEVERAGES
2055,acc_5638,ATM_CASH,40.0,2023-05-05,ATM_CASH
4403,acc_7986,PURCHASE XXXX AMZN Mktp US*343A Amzn.com/billWA XXXXXXXXXXXXXXXXXXXXXXX,25.42,2022-06-10,GENERAL_MERCHANDISE
450,acc_1323,AUTOMOTIVE,40.54,2022-05-31,AUTOMOTIVE
3038,acc_6621,PURCHASE AUTHORIZED ON 02/07 Playrix Ga g.co/helppay# CA SXXXXXXXXXXXXXXX CARD XXXX,2.13,2023-02-09,GENERAL_MERCHANDISE
4338,acc_7921,PURCHASE AUTHORIZED ON 06/08 WAL-MART #XXXX MILPITAS CA PXXXXXXXXXXXXXXX CARD XXXX,5.98,2022-06-08,GROCERIES
4251,acc_7834,HEALTHCARE_MEDICAL,14.64,2022-10-03,HEALTHCARE_MEDICAL
3492,acc_7075,PURCHASE AUTHORIZED ON 10/02 DD DOORDASH MCDONA CA SXXXXXXXXXXXXXXX CARD XXXX,45.13,2022-10-03,FOOD_AND_BEVERAGES
5911,acc_9494,SONIC DRIVE IN #XXXX,3.67,2022-11-18,FOOD_AND_BEVERAGES
5156,acc_8739,EXTERNAL_TRANSFER,10.0,2022-12-01,EXTERNAL_TRANSFER
2193,acc_5776,Doordash,16.28,2022-09-14,FOOD_AND_BEVERAGES
1672,acc_4636,PURCHASE AUTHORIZED ON 03/26 THE UPS STORE XXXX CA SXXXXXXXXXXXXXXX CARD XXXX,12.05,2021-03-29,GENERAL_MERCHANDISE
1422,acc_3968,INSURANCE,277.98,2022-12-20,INSURANCE
1224,acc_3452,ISALY`S,6.54,2021-05-24,FOOD_AND_BEVERAGES
5266,acc_8849,INSURANCE,43.12,2022-09-23,INSURANCE
4010,acc_7593,LOAN,400.0,2022-03-11,LOAN
2057,acc_5640,SELF_TRANSFER,0.49,2022-12-15,SELF_TRANSFER
4828,acc_8411,Withdrawal WAL-MART #XXXX / INDIAN HARBOU US %% Card 25 #XXXX %% MCC XXXX #XXXXXX,3.58,2022-10-26,GROCERIES
4232,acc_7815,EXTERNAL_TRANSFER,6.0,2022-03-31,EXTERNAL_TRANSFER
2657,acc_6240,WWW.PAYWITHFOUR.COM,12.12,2022-11-16,GENERAL_MERCHANDISE
696,acc_2010,ENTERTAINMENT,44.99,2021-12-23,ENTERTAINMENT
2675,acc_6258,SELF_TRANSFER,0.87,2023-04-30,SELF_TRANSFER
3521,acc_7104,Klover App Boost,18.0,2022-09-27,GENERAL_MERCHANDISE
5461,acc_9044,PURCHASE AUTHORIZED ON 10/10 STARBUCKS 800-782- XXX-XXX-XXXX WA SXXXXXXXXXXXXXXX CARD XXXX,25.0,2022-10-12,FOOD_AND_BEVERAGES
286,acc_873,ESSENTIAL_SERVICES,618.16,2020-03-17,ESSENTIAL_SERVICES
5005,acc_8588,King Soopers,1.39,2022-09-02,GROCERIES
2922,acc_6505,Carolina Fresh Vendin,4.95,2022-12-01,GROCERIES
2081,acc_5664,OOOH WEE SWEET TEA,6.33,2022-08-01,FOOD_AND_BEVERAGES
3936,acc_7519,Afterpay,15.51,2022-07-01,GENERAL_MERCHANDISE
5338,acc_8921,SELF_TRANSFER,100.0,2022-08-31,SELF_TRANSFER
4211,acc_7794,XXXXPEPSIVENXXXXXXXXXX,0.35,2022-11-07,FOOD_AND_BEVERAGES
1332,acc_3730,INSURANCE,201.65,2022-06-23,INSURANCE
2421,acc_6004,Healthy Organic Foods D,4.68,2022-12-12,GROCERIES
4945,acc_8528,ENTERTAINMENT,15.99,2021-11-03,ENTERTAINMENT
1154,acc_3264,UNCATEGORIZED,396.24,2022-01-11,UNCATEGORIZED
4338,acc_7921,PURCHASE INTL AUTHORIZED ON 03/05 RAPPIPRIME XXXXXBogot COL SXXXXXXXXXXXXXXX CARD XXXX,5.46,2021-03-08,FOOD_AND_BEVERAGES
5513,acc_9096,LOAN,205.0,2021-07-25,LOAN
3421,acc_7004,SELF_TRANSFER,0.3,2023-03-19,SELF_TRANSFER
3488,acc_7071,Apple,8.99,2022-11-19,GENERAL_MERCHANDISE
2388,acc_5971,AUTOMOTIVE,18.41,2022-12-25,AUTOMOTIVE
235,acc_700,UNCATEGORIZED,100.0,2022-08-08,UNCATEGORIZED
1638,acc_4537,CHECKCARD XXXX RGH*EDGEPARKMEDICAL OH XXXXXXXXXXXXXXXXXXXXXXX,113.76,2022-01-14,FOOD_AND_BEVERAGES
1789,acc_4954,AUTOMOTIVE,20.18,2022-03-29,AUTOMOTIVE
1816,acc_5026,AUTOMOTIVE,19.7,2020-12-10,AUTOMOTIVE
1082,acc_3058,AUTOMOTIVE,51.12,2021-08-19,AUTOMOTIVE
2866,acc_6449,AUTOMOTIVE,53.45,2023-02-02,AUTOMOTIVE
3632,acc_7215,Aldi,0.39,2023-03-19,GROCERIES
2497,acc_6080,UNCATEGORIZED,440.0,2022-05-31,UNCATEGORIZED
5865,acc_9448,EXTERNAL_TRANSFER,5.0,2022-02-09,EXTERNAL_TRANSFER
5310,acc_8893,INSURANCE,126.73,2021-09-08,INSURANCE
927,acc_2653,TAWKIFY 844-494 SAN FRANCISCO /CA US CARD PURCHASE,99.0,2021-10-29,FOOD_AND_BEVERAGES
2199,acc_5782,Safeway,40.98,2022-10-26,GROCERIES
4273,acc_7856,Point Of Sale Withdrawal THE HOME DEPOT XXXX N JANTZEN BEACPORTLAND ORUS,5.96,2021-04-24,GENERAL_MERCHANDISE
26,acc_74,AMAZON.COM SIG RF#1Z1QR3GEDGG1 XXXXXX,89.71,2022-08-11,GENERAL_MERCHANDISE
4275,acc_7858,LOAN,59.98,2022-10-28,LOAN
819,acc_2358,EXTERNAL_TRANSFER,9.99,2023-05-17,EXTERNAL_TRANSFER
876,acc_2527,ATM_CASH,60.0,2022-07-26,ATM_CASH
4970,acc_8553,ENTERTAINMENT,6.32,2021-07-12,ENTERTAINMENT
3922,acc_7505,Touchtunes.helpshift.c NY 03/11,7.0,2023-03-13,GENERAL_MERCHANDISE
1765,acc_4885,CHECKCARD XXXX AMZN DIGITAL*NG8BMXXXX WA XXXXXXXXXXXXXXXXXXXXXXX,14.99,2021-02-16,GENERAL_MERCHANDISE
2715,acc_6298,UNCATEGORIZED,2.5,2022-08-29,UNCATEGORIZED
3899,acc_7482,McDonald's,3.22,2023-02-02,FOOD_AND_BEVERAGES
1781,acc_4942,PAYPAL INST XFER 511TACTICAL WEB ID: PAYPALSI77,116.37,2022-05-10,GENERAL_MERCHANDISE
1417,acc_3956,CREDIT_CARD_PAYMENT,290.59,2021-11-12,CREDIT_CARD_PAYMENT
683,acc_1981,ESSENTIAL_SERVICES,199.37,2022-03-03,ESSENTIAL_SERVICES
2766,acc_6349,EXTERNAL_TRANSFER,30.0,2022-09-03,EXTERNAL_TRANSFER
5928,acc_9511,AUTOMOTIVE,3.0,2022-04-28,AUTOMOTIVE
430,acc_1269,CREDIT_CARD_PAYMENT,50.0,2021-02-04,CREDIT_CARD_PAYMENT
4580,acc_8163,ENTERTAINMENT,45.26,2022-03-02,ENTERTAINMENT
3124,acc_6707,TJMAXX #0 XXXX N CLARK CHCAGO IL 10/24,16.6,2022-10-24,GENERAL_MERCHANDISE
4379,acc_7962,UNCATEGORIZED,81.93,2021-12-10,UNCATEGORIZED
4850,acc_8433,CREDIT_CARD_PAYMENT,300.0,2021-09-28,CREDIT_CARD_PAYMENT
4870,acc_8453,ATM_CASH,10.0,2021-09-28,ATM_CASH
1480,acc_4109,ATM_CASH,240.0,2021-06-14,ATM_CASH
4531,acc_8114,PlayStation,3.22,2022-07-12,GENERAL_MERCHANDISE
865,acc_2494,AUTOMOTIVE,73.7,2023-04-17,AUTOMOTIVE
421,acc_1249,EXTERNAL_TRANSFER,1.0,2020-04-20,EXTERNAL_TRANSFER
3272,acc_6855,POS PUR- XXXXXX *****XXXX 03/25 / 01:40 CASH APP*BRIANCA XXXXXXXXXX,1.0,2023-03-26,FOOD_AND_BEVERAGES
145,acc_414,EXTERNAL_TRANSFER,25.0,2022-06-13,EXTERNAL_TRANSFER
2896,acc_6479,Point of Sale Debit L343 TIME 10:44 PM DATE 05-17 WM SUPERC WAL-MARBISCOE,21.8,2023-05-18,GROCERIES
5735,acc_9318,Amazon,55.38,2022-08-24,GENERAL_MERCHANDISE
5655,acc_9238,BURGER KING #XXXXX OCOEE FL                  11/23,19.37,2021-11-26,FOOD_AND_BEVERAGES
3963,acc_7546,LOAN,10.0,2023-03-03,LOAN
1130,acc_3204,EXTERNAL_TRANSFER,108.69,2022-10-27,EXTERNAL_TRANSFER
158,acc_465,ATM_CASH,304.42,2021-11-10,ATM_CASH
83,acc_238,"DEBIT CARD PURCHASE AT EAGELS SPORTS BAR, CHESTERFIELD, MI ON XXXXXX FROM CARD#: XXXXXXXXXXXXXXXX",11.48,2021-06-07,FOOD_AND_BEVERAGES
4614,acc_8197,EXTERNAL_TRANSFER,4.99,2021-12-01,EXTERNAL_TRANSFER
1757,acc_4864,EXTERNAL_TRANSFER,363.94,2022-04-12,EXTERNAL_TRANSFER
1047,acc_2962,PURCHASE AUTHORIZED ON 12/10 SPIGOT LIQUOR LAGUNA BEACH CA SXXXXXXXXXXXXXXX CARD XXXX,19.38,2021-12-13,FOOD_AND_BEVERAGES
2751,acc_6334,ATM_CASH,10.0,2023-02-12,ATM_CASH
4922,acc_8505,Point Of Sale Withdrawal / Wal-Mart Super Center 682 WAL-SAMS MURFREESBORO TNU Card #XXXX,7.4,2022-03-18,GROCERIES
4850,acc_8433,ATM_CASH,300.0,2021-06-24,ATM_CASH
2221,acc_5804,LOAN,53.99,2022-12-23,LOAN
409,acc_1215,SELF_TRANSFER,25.0,2022-12-09,SELF_TRANSFER
3587,acc_7170,ACCOUNT_FEES,2.0,2022-09-11,ACCOUNT_FEES
5722,acc_9305,CREDIT_CARD_PAYMENT,175.0,2021-08-04,CREDIT_CARD_PAYMENT
1945,acc_5420,ATM_CASH,155.0,2022-01-19,ATM_CASH
2784,acc_6367,PURCHASE AUTHORIZED ON 06/02 2Q-XXXX HOUSTON TX PXXXXXXXXXXXXXXX CARD XXXX,17.31,2023-06-02,FOOD_AND_BEVERAGES
3893,acc_7476,Debit Card purchase TXTAG 888 468 9 XXXX XXXX RIDGEPOINT DRIVE,9.19,2022-12-16,TRAVEL
4475,acc_8058,APPLE.COM/BILL XXX-XXX-XXXX CA               11/17,5.4,2022-11-17,GENERAL_MERCHANDISE
2166,acc_5749,Ea *Origin.com,17.99,2022-10-19,GENERAL_MERCHANDISE
3044,acc_6627,PURCHASE AUTHORIZED ON 12/25 APPLE CASH 1INFINITELOOP CA SXXXXXXXXXXXXXXX CARD XXXX,75.0,2022-12-27,GENERAL_MERCHANDISE
5779,acc_9362,PURCHASE AUTHORIZED ON 03/18 CIGARETTES FOR LESS MODESTO CA PXXXXXXXXXXXXXXXXX CARD XXXX,85.21,2021-03-18,GENERAL_MERCHANDISE
431,acc_1272,EXTERNAL_TRANSFER,0.77,2022-05-19,EXTERNAL_TRANSFER
1465,acc_4078,EXTERNAL_TRANSFER,153.0,2022-08-01,EXTERNAL_TRANSFER
1473,acc_4092,MYVIRTUALMI XXXXXXX 07/28,39.45,2020-07-30,FOOD_AND_BEVERAGES
5750,acc_9333,PURCHASE AUTHORIZED ON 11/18 BOJANGLES 415 CHARLOTTE NC SXXXXXXXXXXXXXXX CARD XXXX,7.88,2020-11-19,FOOD_AND_BEVERAGES
1655,acc_4577,CREDIT_CARD_PAYMENT,25.0,2022-09-19,CREDIT_CARD_PAYMENT
3093,acc_6676,Pos Debit- XXXX XXXX Www.coursehero.com,39.95,2022-11-17,EDUCATION
4302,acc_7885,Circle K,50.73,2022-09-14,GENERAL_MERCHANDISE
573,acc_1691,ENTERTAINMENT,1.01,2022-02-15,ENTERTAINMENT
378,acc_1125,SELF_TRANSFER,0.31,2021-05-28,SELF_TRANSFER
3840,acc_7423,Orange Madison Front Ro,11.58,2022-10-16,FOOD_AND_BEVERAGES
2151,acc_5734,Apple,19.98,2022-07-31,GENERAL_MERCHANDISE
3918,acc_7501,Wendy's,22.01,2022-09-15,FOOD_AND_BEVERAGES
5737,acc_9320,EXTERNAL_TRANSFER,25.0,2021-10-28,EXTERNAL_TRANSFER
4966,acc_8549,TARGET T- XXXX CLINTON     KNOXV ILLE    TNXXXX XXXX XXXXXXXX XXXXXXXXXXXX,157.23,2022-02-10,GROCERIES
5469,acc_9052,SELF_TRANSFER,71.56,2022-04-08,SELF_TRANSFER
2743,acc_6326,ISPA/PIMDS 10/06 #XXXXXXXXX WITHDRWL PAI ISO MEMPHIS TN FEE,2.5,2022-10-06,FOOD_AND_BEVERAGES
4988,acc_8571,EXTERNAL_TRANSFER,120.0,2021-12-31,EXTERNAL_TRANSFER
5254,acc_8837,HEALTHCARE_MEDICAL,150.0,2022-05-27,HEALTHCARE_MEDICAL
1474,acc_4094,TOMMY'S #31 PALMDALE CA 02/05,17.47,2022-02-07,FOOD_AND_BEVERAGES
2693,acc_6276,Sephora,47.4,2022-07-16,GENERAL_MERCHANDISE
3304,acc_6887,Circle K,27.79,2023-03-20,GENERAL_MERCHANDISE
2096,acc_5679,McDonald's,12.89,2022-11-28,FOOD_AND_BEVERAGES
3300,acc_6883,Uber,3.0,2022-11-10,TRAVEL
262,acc_790,UNCATEGORIZED,17.5,2021-08-22,UNCATEGORIZED
2971,acc_6554,Pizza Hut,22.53,2022-12-02,FOOD_AND_BEVERAGES
5338,acc_8921,POS Debit - Visa Check Card XXXX - MCDONALD'S FXXXXX DALLAS TX,7.12,2021-10-12,FOOD_AND_BEVERAGES
5624,acc_9207,HEALTHCARE_MEDICAL,100.0,2021-10-10,HEALTHCARE_MEDICAL
4817,acc_8400,ATM_CASH,100.0,2021-12-08,ATM_CASH
3439,acc_7022,BNPL,30.47,2022-12-13,BNPL
2510,acc_6093,Family Dollar,25.99,2023-03-19,GENERAL_MERCHANDISE
5861,acc_9444,UNCATEGORIZED,50.0,2022-05-09,UNCATEGORIZED
5730,acc_9313,Jack in the Box,39.23,2021-12-26,FOOD_AND_BEVERAGES
4434,acc_8017,PURCHASE AUTHORIZED ON 02/08 Wal-Mart Super Center VISALA CA PXXXXXXXXXXXXXXX CARD XXXX,56.35,2022-02-08,GROCERIES
2576,acc_6159,PURCHASE XXXX APPLE.COM/BILL CA XXXXXXXXXXXXXXXXXXXXXXX,2.15,2022-08-29,GENERAL_MERCHANDISE
3925,acc_7508,Kroger,10.71,2022-07-17,GROCERIES
424,acc_1257,EXTERNAL_TRANSFER,6.39,2022-09-19,EXTERNAL_TRANSFER
4187,acc_7770,EXTERNAL_TRANSFER,9.99,2022-12-01,EXTERNAL_TRANSFER
241,acc_722,Debit Card Purchase 05/09 08:04p #XXXX,2500.0,2023-05-11,FOOD_AND_BEVERAGES
1052,acc_2975,ARBY S XXXX MARION IN 03/02,21.0,2021-03-03,FOOD_AND_BEVERAGES
949,acc_2696,CHECKCARD XXXX WAP JAMBO ESCONDIDO CA XXXXXXXXXXXXXXXXXXXXXXX,24.53,2022-08-01,FOOD_AND_BEVERAGES
4285,acc_7868,TAX,202.0,2021-09-14,TAX
4798,acc_8381,ACH  CHUMBA GOLDCOINS   INTERNET WEB   XXXXXXXXXX S   XXXXXXXXXXXXXXX,20.0,2021-01-05,GENERAL_MERCHANDISE
5913,acc_9496,PURCHASE AUTHORIZED ON 12/09 ST JUDE Main Donat XXX-XXX-XXXX TN SXXXXXXXXXXXXXXX CARD XXXX,20.0,2021-12-10,FOOD_AND_BEVERAGES
1317,acc_3686,CHECKCARD XXXX DOORDASH*PAPA JOH SAN FRANCISCOCA XXXXXXXXXXXXXXXXXXXXXXX,48.0,2021-02-01,FOOD_AND_BEVERAGES
2797,acc_6380,The Junction Tavern,25.42,2023-01-06,FOOD_AND_BEVERAGES
4994,acc_8577,Cont Finance Paybyphone Maxwel,59.0,2022-09-14,TRAVEL
4038,acc_7621,AUTOMOTIVE,7.71,2022-05-31,AUTOMOTIVE
1752,acc_4857,EXTERNAL_TRANSFER,100.0,2022-10-28,EXTERNAL_TRANSFER
5805,acc_9388,TIM HORTONS #XXXXXX,5.2,2022-02-25,FOOD_AND_BEVERAGES
4137,acc_7720,Tooleys,21.0,2021-12-15,FOOD_AND_BEVERAGES
4461,acc_8044,ESSENTIAL_SERVICES,230.0,2021-10-08,ESSENTIAL_SERVICES
589,acc_1733,CREDIT_CARD_PAYMENT,110.41,2022-02-15,CREDIT_CARD_PAYMENT
4761,acc_8344,PURCHASE AUTHORIZED ON 07/30 ALLSUPS #XXXX STATON TX PXXXXXXXXXXXXXXXXX CARD XXXX,47.54,2021-07-30,GENERAL_MERCHANDISE
3300,acc_6883,PURCHASE AUTHORIZED ON 10/23 APPLE.COM/BILL CA SXXXXXXXXXXXXXXX CARD XXXX,2.15,2022-10-24,GENERAL_MERCHANDISE
4275,acc_7858,Samsung Electronics XXX-XXXXXXX NJ           08/21,5.99,2022-08-22,GENERAL_MERCHANDISE
1566,acc_4333,MOORPARK SAN JOSE CA 10/26,17.65,2021-10-27,FOOD_AND_BEVERAGES
2003,acc_5586,AUTOMOTIVE,8.58,2022-12-18,AUTOMOTIVE
1773,acc_4916,Amazon.com*296AB0IS SIG RF#XXXXXX XXXXXX Amzn.com/bill,5.25,2021-07-08,GENERAL_MERCHANDISE
191,acc_553,ATM_CASH,210.0,2022-03-28,ATM_CASH
5052,acc_8635,EXTERNAL_TRANSFER,234.82,2021-01-06,EXTERNAL_TRANSFER
2427,acc_6010,Purchase KAISER PH STERLING,5.0,2022-08-09,GENERAL_MERCHANDISE
81,acc_230,POS PURCHASE BRIDGEWATER FISH HOUSE 541-XXXXX OR,280.0,2023-03-06,FOOD_AND_BEVERAGES
1579,acc_4377,CREDIT_CARD_PAYMENT,118.0,2022-01-31,CREDIT_CARD_PAYMENT
2123,acc_5706,AUTOMOTIVE,6.73,2022-07-23,AUTOMOTIVE
251,acc_755,ACCOUNT_FEES,42.88,2021-08-19,ACCOUNT_FEES
5345,acc_8928,GIANT XXXX XXXX HARRISBURG /PA US CARD PURCHASE,23.14,2021-11-01,GROCERIES
5675,acc_9258,TARGET 0 CHEEKTOWAGA NY USA,114.92,2022-07-18,GROCERIES
2574,acc_6157,AUTOMOTIVE,11.4,2022-09-12,AUTOMOTIVE
4051,acc_7634,AURORA XXXX PREMIUM OU AURORA IL             09/27,67.13,2022-09-27,FOOD_AND_BEVERAGES
3651,acc_7234,EXTERNAL_TRANSFER,200.0,2022-08-19,EXTERNAL_TRANSFER
3725,acc_7308,ENTERTAINMENT,10.0,2023-04-25,ENTERTAINMENT
1176,acc_3317,ESSENTIAL_SERVICES,45.82,2023-03-08,ESSENTIAL_SERVICES
1598,acc_4427,PURCHASE AUTHORIZED ON 02/21 SAMSCLUB #XXXX BRISTOL VA PXXXXXXXXXXXXXXX CARD XXXX,3.95,2023-02-21,GENERAL_MERCHANDISE
3570,acc_7153,AUTOMOTIVE,42.25,2023-02-23,AUTOMOTIVE
387,acc_1152,EXTERNAL_TRANSFER,100.0,2021-09-15,EXTERNAL_TRANSFER
4415,acc_7998,Subway,25.31,2021-10-12,FOOD_AND_BEVERAGES
917,acc_2631,PURCHASE AUTHORIZED ON 08/18 IN *GOLD COAST POO CA SXXXXXXXXXXXXXXX CARD XXXX,100.0,2021-08-20,FOOD_AND_BEVERAGES
5377,acc_8960,Debit: Signature purchase from XXXXXXXXXXXICK1 CHICK-FIL-A #XXXXX NORTH MIAMI B FL US,12.29,2022-10-12,FOOD_AND_BEVERAGES
312,acc_939,DESERT CAB,15.25,2020-12-03,TRAVEL
2562,acc_6145,Uber,8.94,2022-11-12,TRAVEL
5584,acc_9167,LOAN,32.72,2021-10-26,LOAN
5810,acc_9393,PURCHASE XXXX PAYPAL *LYFT TEMP AUTH XXX-XXX-XXXX CA XXXXXXXXXXXXXXXXXXXXXXX,44.8,2022-02-22,TRAVEL
5506,acc_9089,PURCHASE AUTHORIZED ON 11/25 FINGERHUT PAYMENTS XXX-XXX-XXXX MN SXXXXXXXXXXXXXXX CARD XXXX,20.0,2021-11-26,GENERAL_MERCHANDISE
1122,acc_3182,ENTERTAINMENT,27.0,2020-09-03,ENTERTAINMENT
5774,acc_9357,MINI MART FOOD,33.17,2022-07-11,GROCERIES
114,acc_322,HEALTHCARE_MEDICAL,11.64,2021-12-20,HEALTHCARE_MEDICAL
3805,acc_7388,AUTOMOTIVE,24.35,2023-05-18,AUTOMOTIVE
4328,acc_7911,Withdrawal / DELTA SONIC #XXXX ROCHESTER NY Date 05/03/22 XXXXXXXXXXXXXXXXXXXXXXX XXXX %% Card 15 #XXXX,15.19,2022-05-04,FOOD_AND_BEVERAGES
5708,acc_9291,EXTERNAL_TRANSFER,105.0,2022-04-06,EXTERNAL_TRANSFER
5055,acc_8638,CIRCLE K XXXXX XXXX S CARBONDALE,40.48,2021-01-31,GENERAL_MERCHANDISE
4841,acc_8424,AUTOMOTIVE,20.0,2022-01-03,AUTOMOTIVE
629,acc_1840,Circle K,18.08,2022-06-29,GENERAL_MERCHANDISE
